team,team_url,name,profile_url,age,position,market_value,height,foot,debut
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Franck Kessié,https://www.transfermarkt.com/franck-kessie/profil/spieler/294808,93,N/A,Franck Kessié,"1,83 m",Right,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Lazare Amani,https://www.transfermarkt.com/lazare-amani/profil/spieler/435808,7,N/A,Lazare Amani,"1,72 m",Right,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Mohamed Diomandé,https://www.transfermarkt.com/mohamed-diomande/profil/spieler/658531,8,N/A,Mohamed Diomandé,"1,83 m",Left,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Mario Dorgeles,https://www.transfermarkt.com/mario-dorgeles/profil/spieler/1045972,4,N/A,Mario Dorgeles,"1,77 m",Left,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Simon Adingra,https://www.transfermarkt.com/simon-adingra/profil/spieler/658536,26,N/A,Simon Adingra,"1,75 m",Left,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Hamed Traoré,https://www.transfermarkt.com/hamed-traore/profil/spieler/391065,11,N/A,Hamed Traoré,"1,77 m",Left,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Jérémie Boga,https://www.transfermarkt.com/jeremie-boga/profil/spieler/216569,21,N/A,Jérémie Boga,"1,72 m",Left,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Jonathan Bamba,https://www.transfermarkt.com/jonathan-bamba/profil/spieler/292818,10,N/A,Jonathan Bamba,"1,75 m",Left,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Bénie Traoré,https://www.transfermarkt.com/benie-traore/profil/spieler/852024,5,N/A,Bénie Traoré,"1,72 m",Left,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Jean Evrard Kouassi,https://www.transfermarkt.com/jean-evrard-kouassi/profil/spieler/178322,15,N/A,Jean Evrard Kouassi,"1,74 m",Left,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Max Gradel,https://www.transfermarkt.com/max-gradel/profil/spieler/28140,18,N/A,Max Gradel,"1,75 m",Left,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Amad Diallo,https://www.transfermarkt.com/amad-diallo/profil/spieler/536835,11,N/A,Amad Diallo,"1,73 m",Right,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Nicolas Pépé,https://www.transfermarkt.com/nicolas-pepe/profil/spieler/343052,50,N/A,Nicolas Pépé,"1,83 m",Right,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Evann Guessand,https://www.transfermarkt.com/evann-guessand/profil/spieler/500689,15,N/A,Evann Guessand,"1,88 m",Right,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Pacôme Zouzoua,https://www.transfermarkt.com/pacome-zouzoua/profil/spieler/479874,4,N/A,Pacôme Zouzoua,"1,80 m",Right,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Sébastien Haller,https://www.transfermarkt.com/sebastien-haller/profil/spieler/181375,34,Sébastien Haller Centre-Forward,Sébastien Haller,"1,90 m",Right,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Karim Konaté,https://www.transfermarkt.com/karim-konate/profil/spieler/847278,18,Karim Konaté Centre-Forward,Karim Konaté,"1,78 m",Right,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Christian Kouamé,https://www.transfermarkt.com/christian-kouame/profil/spieler/337725,30,Christian Kouamé Centre-Forward,Christian Kouamé,"1,85 m",Right,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Jean-Philippe Krasso,https://www.transfermarkt.com/jean-philippe-krasso/profil/spieler/358515,25,Jean-Philippe Krasso Centre-Forward,Jean-Philippe Krasso,"1,87 m",Left,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Emmanuel Latte Lath,https://www.transfermarkt.com/emmanuel-latte-lath/profil/spieler/392964,4,Emmanuel Latte Lath Centre-Forward,Emmanuel Latte Lath,"1,76 m",Right,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Oumar Diakité,https://www.transfermarkt.com/oumar-diakite/profil/spieler/847279,25,Oumar Diakité Centre-Forward,Oumar Diakité,"1,85 m",Right,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Vakoun Bayo,https://www.transfermarkt.com/vakoun-bayo/profil/spieler/375877,9,Vakoun Bayo Centre-Forward,Vakoun Bayo,"1,84 m",Right,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Mohamed Bamba,https://www.transfermarkt.com/mohamed-bamba/profil/spieler/619461,N/A,Mohamed Bamba Centre-Forward,Mohamed Bamba,"1,85 m",Right,N/A
Ivory Coast - Detailed squad 2024 (Detailed view) | Transfermarkt,https://www.transfermarkt.com/ivory-coast/kader/verein/3591/saison_id/2024/plus/1,Guy Stéphane Bédi,https://www.transfermarkt.com/guy-stephane-bedi/profil/spieler/178316,N/A,Guy Stéphane Bédi Centre-Forward,Guy Stéphane Bédi,"1,76 m",Right,N/A
